tourney_date,surface,tourney_level,best_of,winner_name,loser_name,winner_id,loser_id,winner_rank,loser_rank,winner_age,winner_ht,winner_hand,loser_age,loser_ht,loser_hand,round
20250310,Hard,M,3,Francisco Cerundolo,Botic Van De Zandschulp,202103,122298,26,85,26.573579739904176,185.0,R,29.43189596167009,191.0,R,3rd Round
20250310,Hard,M,3,Jose Maria Draper,Jenson Brooksby,117272,202385,14,937,,,U,24.369609856262834,188.0,R,3rd Round
20250310,Hard,M,3,Alex De Minaur,Hubert Hurkacz,200282,128034,10,22,26.05886379192334,183.0,R,28.073921971252567,196.0,R,3rd Round
20250310,Hard,M,3,Taylor Fritz,Alejandro Tabilo,126203,126214,4,31,27.364818617385353,196.0,R,27.770020533880903,188.0,L,3rd Round
20250310,Hard,M,3,Brandon Nakashima,Matteo Arnaldi,206909,208286,33,35,23.600273785078713,188.0,R,24.043805612594113,185.0,R,3rd Round
20250310,Hard,M,3,Bryan Shelton,Karen Khachanov,101214,111575,12,23,59.214236824093085,185.0,R,28.802190280629706,198.0,R,3rd Round
20250311,Hard,M,3,Arthur Fils,Marcos Giron,209950,106218,21,48,20.744695414099933,185.0,R,31.630390143737166,180.0,R,4th Round
20250311,Hard,M,3,Grigor Dimitrov,Gael Monfils,105777,104792,15,42,33.82067077344285,191.0,R,38.5242984257358,193.0,R,3rd Round
20250311,Hard,M,3,Tallon Griekspoor,Yusuke Watanuki,134868,105552,43,349,28.689938398357288,188.0,R,34.809034907597535,,R,4th Round
20250311,Hard,M,3,Carlos Alcaraz,Denis Shapovalov,207989,133430,3,28,21.8507871321013,183.0,R,25.905544147843944,185.0,L,3rd Round
20250311,Hard,M,3,Holger Rune,Stefanos Tsitsipas,208029,126774,13,9,21.867214236824093,188.0,R,26.579055441478438,193.0,R,4th Round
20250312,Hard,M,3,Daniil Medvedev,Todd Paul,106421,104652,6,11,29.08145106091718,198.0,R,39.20876112251882,180.0,L,4th Round
20250312,Hard,M,3,Bryan Shelton,Brandon Nakashima,101214,206909,12,33,59.219712525667354,185.0,R,23.60574948665298,188.0,R,4th Round
20250312,Hard,M,3,Jose Maria Draper,Taylor Fritz,117272,126203,14,4,,,U,27.370294318959616,196.0,R,4th Round
20250312,Hard,M,3,Francisco Cerundolo,Alex De Minaur,202103,200282,26,10,26.579055441478438,185.0,R,26.064339493497606,183.0,R,4th Round
20250313,Hard,M,3,Carlos Alcaraz,Grigor Dimitrov,207989,105777,3,15,21.856262833675565,183.0,R,33.82614647501711,191.0,R,4th Round
20250313,Hard,M,3,Holger Rune,Tallon Griekspoor,208029,134868,13,43,21.872689938398356,188.0,R,28.695414099931554,188.0,R,Quarterfinals
20250313,Hard,M,3,Daniil Medvedev,Arthur Fils,106421,209950,6,21,29.084188911704313,198.0,R,20.750171115674195,185.0,R,Quarterfinals
20250314,Hard,M,3,Carlos Alcaraz,Francisco Cerundolo,207989,202103,3,26,21.859000684462696,183.0,R,26.584531143052704,185.0,R,Quarterfinals
20250314,Hard,M,3,Jose Maria Draper,Bryan Shelton,117272,101214,14,12,,,U,59.22518822724162,185.0,R,Quarterfinals
20250315,Hard,M,3,Jose Maria Draper,Carlos Alcaraz,117272,207989,14,3,,,U,21.861738535249827,183.0,R,Semifinals
20250315,Hard,M,3,Holger Rune,Daniil Medvedev,208029,106421,13,6,21.87816563997262,188.0,R,29.089664613278575,198.0,R,Semifinals
20250316,Hard,M,3,Jose Maria Draper,Holger Rune,117272,208029,14,13,,,U,21.880903490759753,188.0,R,The Final
20250319,Hard,M,3,Chun Hsin Tseng,Mattia Bellucci,202358,208233,115,72,23.61122518822724,175.0,R,23.797399041752225,175.0,L,1st Round
20250319,Hard,M,3,Roberto Carballes Baena,O Connell C.,106148,-1,53,78,31.98904859685147,183.0,R,,,,1st Round
20250319,Hard,M,3,Gael Monfils,Fabian Marozsan,104792,206681,46,59,38.54620123203286,193.0,R,25.44558521560575,193.0,R,1st Round
20250319,Hard,M,3,Francesco Cina,Francisco Comesana,102613,207681,441,67,49.719370294318956,,R,24.449007529089666,178.0,R,1st Round
20250319,Hard,M,3,Tristan Schoolkate,Ethan Quinn,209262,210319,129,135,24.057494866529773,183.0,R,21.018480492813143,191.0,R,1st Round
20250319,Hard,M,3,Corentin Moutet,Alexander Blockx,144895,210696,76,163,25.916495550992472,180.0,L,19.94524298425736,191.0,R,1st Round
20250319,Hard,M,3,Camilo Ugo Carabelli,Brandon Holt,200116,200587,65,116,25.754962354551676,185.0,R,26.951403148528406,185.0,R,1st Round
20250319,Hard,M,3,Miomir Kecmanovic,Andrej Kovacevic,200175,133441,48,79,25.54962354551677,183.0,R,36.72279260780287,,U,1st Round
20250319,Hard,M,3,Alexandre Muller,Ryuya Sakamoto,124186,133127,41,330,28.125941136208077,183.0,R,30.409308692676248,,U,1st Round
20250319,Hard,M,3,Jaume Munar,Arthur Rinderknech,144719,126239,56,74,27.871321013004792,183.0,R,29.65639972621492,196.0,R,1st Round
20250319,Hard,M,3,Nick Kyrgios,Matthew McDonald,106401,100554,892,101,29.894592744695416,193.0,R,66.60369609856262,,R,1st Round
20250319,Hard,M,3,Alexander Bublik,Sebastian Baez,122330,202104,80,36,27.753593429158112,196.0,R,24.2217659137577,170.0,R,1st Round
20250319,Hard,M,3,David Goffin,Aleksandar Vukic,105676,126846,55,77,34.280629705681044,180.0,R,28.95003422313484,188.0,R,1st Round
20250319,Hard,M,3,Rinky Hijikata,Hamad Medjedovic,208014,209098,86,73,24.06570841889117,178.0,R,21.67008898015058,188.0,R,1st Round
20250320,Hard,M,3,James Thompson,Marcos Giron,107270,106218,37,45,,,R,31.655030800821354,180.0,R,1st Round
20250320,Hard,M,3,Reilly Opelka,Christopher Eubanks,124187,111153,114,104,27.55920602327173,211.0,R,28.87337440109514,201.0,R,1st Round
20250320,Hard,M,3,Clifton Wong,Daniel Altmaier,109387,127157,182,82,56.88158795345654,,R,26.518822724161534,188.0,R,1st Round
20250320,Hard,M,3,Luciano Darderi,Pablo Martinez,209260,103492,61,40,23.093771389459274,183.0,R,45.177275838466805,,R,1st Round
20250320,Hard,M,3,Bu Y.,Cameron Norrie,-1,111815,69,81,,,,29.574264202600958,188.0,L,1st Round
20250320,Hard,M,3,Eliot Spizzirri,Bill Harris,208118,109977,134,107,23.238877481177276,183.0,R,78.17932922655716,,R,1st Round
20250320,Hard,M,3,Alejandro Davidovich Fokina,Jan Lennard Struff,200221,105526,39,49,25.790554414784395,183.0,R,34.902121834360024,193.0,R,1st Round
20250320,Hard,M,3,Gabriel Diallo,Tomas Martin Etcheverry,209113,144869,87,44,23.485284052019164,203.0,R,25.672826830937716,196.0,R,1st Round
20250320,Hard,M,3,Lorenzo Sonego,Mariano Navone,132283,208363,38,62,29.859000684462696,191.0,R,24.057494866529773,178.0,R,1st Round
20250320,Hard,M,3,Roman Safiullin,Jenson Brooksby,126128,202385,71,544,27.616700889801507,185.0,R,24.396988364134156,188.0,R,1st Round
20250320,Hard,M,3,Matteo Arnaldi,Yifan Wu,208286,126895,35,421,24.071184120465436,185.0,R,30.86652977412731,,U,1st Round
20250320,Hard,M,3,Joshua Fonseca,Learner Tien,128159,210530,60,66,42.379192334017795,,U,19.29637234770705,180.0,L,1st Round
20250320,Hard,M,3,Jakub Mensik,Roberto Bautista Agut,210084,105138,54,50,19.548254620123203,,U,36.930869267624914,183.0,R,1st Round
20250320,Hard,M,3,Quentin Halys,Thiago Seyboth Wild,111460,205734,57,96,28.396988364134156,191.0,R,25.026694045174537,185.0,R,1st Round
20250320,Hard,M,3,Zizou Bergs,Nuno Borges,200267,132686,51,42,25.796030116358658,185.0,R,28.079397672826833,185.0,R,1st Round
20250320,Hard,M,3,Jacob Fearnley,Benjamin Bonzi,207985,126127,83,63,23.679671457905545,183.0,R,28.777549623545518,183.0,R,1st Round
20250320,Hard,M,3,Thiago Agustin Tirante,Flavio Cobolli,202058,207925,117,43,23.942505133470227,185.0,R,22.872005475701574,183.0,R,1st Round
20250321,Hard,M,3,Jaume Munar,Daniil Medvedev,144719,106421,56,8,27.876796714579054,183.0,R,29.10609171800137,198.0,R,2nd Round
20250321,Hard,M,3,Todd Paul,Alexander Bublik,104652,122330,13,80,39.233401779603014,180.0,L,27.759069130732374,196.0,R,2nd Round
20250321,Hard,M,3,Stefanos Tsitsipas,Chun Hsin Tseng,126774,202358,10,115,26.60643394934976,193.0,R,23.616700889801507,175.0,R,2nd Round
20250321,Hard,M,3,Felix Auger Aliassime,Tristan Schoolkate,200000,209262,19,129,24.61601642710472,193.0,R,24.06297056810404,183.0,R,2nd Round
20250321,Hard,M,3,Grigor Dimitrov,Francesco Cina,105777,102613,15,441,33.84804928131417,191.0,R,49.724845995893226,,R,2nd Round
20250321,Hard,M,3,Gael Monfils,Jiri Lehecka,104792,208103,46,27,38.55167693360712,193.0,R,23.364818617385353,185.0,R,2nd Round
20250321,Hard,M,3,Novak Djokovic,Rinky Hijikata,104925,208014,5,86,37.831622176591374,188.0,R,24.071184120465436,178.0,R,2nd Round
20250321,Hard,M,3,Alejandro Tabilo,Corentin Moutet,126214,144895,31,76,27.800136892539356,188.0,L,25.921971252566735,180.0,L,2nd Round
20250321,Hard,M,3,Lorenzo Musetti,Quentin Halys,207518,111460,16,57,23.04996577686516,185.0,R,28.399726214921287,191.0,R,2nd Round
20250321,Hard,M,3,Karen Khachanov,Nick Kyrgios,111575,106401,23,892,28.83230663928816,198.0,R,29.900068446269678,193.0,R,2nd Round
20250321,Hard,M,3,Sebastian Korda,Eliot Spizzirri,200624,208118,25,134,24.709103353867214,196.0,R,23.241615331964407,183.0,R,2nd Round
20250321,Hard,M,3,Brandon Nakashima,Roberto Carballes Baena,206909,106148,32,53,23.630390143737166,188.0,R,31.994524298425734,183.0,R,2nd Round
20250321,Hard,M,3,Camilo Ugo Carabelli,Alex Michelsen,200116,210506,65,33,25.760438056125942,185.0,R,20.569472963723477,193.0,R,2nd Round
20250321,Hard,M,3,Christian Ruud,Miomir Kecmanovic,102104,200175,6,48,52.57221081451061,188.0,R,25.555099247091032,183.0,R,2nd Round
20250322,Hard,M,3,Alexander Zverev,Jacob Fearnley,100644,207985,2,83,27.920602327173167,198.0,R,23.685147159479808,183.0,R,2nd Round
20250322,Hard,M,3,Taylor Fritz,Lorenzo Sonego,126203,132283,4,38,27.397672826830938,196.0,R,29.864476386036962,191.0,R,2nd Round
20250322,Hard,M,3,Francisco Cerundolo,Alexandre Muller,202103,124186,24,41,26.60643394934976,185.0,R,28.134154688569474,183.0,R,2nd Round
20250322,Hard,M,3,Clifton Wong,Bryan Shelton,109387,101214,182,14,56.8870636550308,,R,59.24709103353867,185.0,R,2nd Round
20250322,Hard,M,3,Tomas Machac,Matteo Arnaldi,207830,208286,21,35,24.438056125941138,183.0,R,24.076659822039698,185.0,R,2nd Round
20250322,Hard,M,3,James Thompson,Mpetshi G.,107270,-1,37,29,,,R,,,,2nd Round
20250322,Hard,M,3,Zizou Bergs,Andrey Rublev,200267,126094,51,9,25.801505817932924,185.0,R,27.419575633127995,188.0,R,2nd Round
20250322,Hard,M,3,Joshua Fonseca,Ugo Humbert,128159,200005,60,20,42.38466803559206,,U,26.7378507871321,188.0,L,2nd Round
20250322,Hard,M,3,Reilly Opelka,Holger Rune,124187,208029,114,12,27.564681724845997,211.0,R,21.897330595482547,188.0,R,2nd Round
20250322,Hard,M,3,Roman Safiullin,Alexei Popyrin,126128,200615,71,26,27.62217659137577,185.0,R,25.6290212183436,196.0,R,2nd Round
20250322,Hard,M,3,Jakub Mensik,Jose Maria Draper,210084,117272,54,7,19.55373032169747,,U,,,U,2nd Round
20250322,Hard,M,3,Denis Shapovalov,Thiago Agustin Tirante,133430,202058,28,117,25.935660506502394,185.0,L,23.94798083504449,185.0,R,2nd Round
20250322,Hard,M,3,Frances Tiafoe,Alejandro Davidovich Fokina,126207,200221,17,39,27.16769336071184,188.0,R,25.796030116358658,183.0,R,2nd Round
20250322,Hard,M,3,Matteo Berrettini,Hugo Gaston,126610,200384,30,88,28.941820670773442,196.0,R,24.484599589322382,173.0,L,2nd Round
20250322,Hard,M,3,David Goffin,Carlos Alcaraz,105676,207989,55,3,34.288843258042434,180.0,R,21.880903490759753,183.0,R,2nd Round
20250322,Hard,M,3,Adam Walton,Luciano Darderi,200443,209260,89,61,25.930184804928132,183.0,R,23.09924709103354,183.0,R,2nd Round
20250323,Hard,M,3,Novak Djokovic,Camilo Ugo Carabelli,104925,200116,5,65,37.83709787816564,188.0,R,25.765913757700204,185.0,R,3rd Round
20250323,Hard,M,3,Gael Monfils,Jaume Munar,104792,144719,46,56,38.55715263518138,193.0,R,27.88227241615332,183.0,R,3rd Round
20250323,Hard,M,3,Alex De Minaur,Bu Y.,200282,-1,11,69,26.094455852156056,183.0,R,,,,2nd Round
20250323,Hard,M,3,Grigor Dimitrov,Karen Khachanov,105777,111575,15,23,33.85352498288843,191.0,R,28.83778234086242,198.0,R,3rd Round
20250323,Hard,M,3,Lorenzo Musetti,Felix Auger Aliassime,207518,200000,16,19,23.055441478439427,185.0,R,24.621492128678987,193.0,R,3rd Round
20250323,Hard,M,3,Sebastian Korda,Stefanos Tsitsipas,200624,126774,25,10,24.71457905544148,196.0,R,26.611909650924023,193.0,R,3rd Round
20250323,Hard,M,3,Brandon Nakashima,David Goffin,206909,105676,32,55,23.63586584531143,188.0,R,34.29158110882957,180.0,R,3rd Round
20250324,Hard,M,3,Jakub Mensik,Roman Safiullin,210084,126128,54,71,19.55920602327173,,U,27.627652292950035,185.0,R,3rd Round
20250324,Hard,M,3,Alex De Minaur,Joshua Fonseca,200282,128159,11,60,26.09719370294319,183.0,R,42.390143737166326,,U,3rd Round
20250324,Hard,M,3,Taylor Fritz,Denis Shapovalov,126203,133430,4,28,27.4031485284052,196.0,R,25.94113620807666,185.0,L,3rd Round
20250324,Hard,M,3,Christian Ruud,Alejandro Tabilo,102104,126214,6,31,52.580424366872,188.0,R,27.808350444900753,188.0,L,3rd Round
20250324,Hard,M,3,Alexander Zverev,James Thompson,100644,107270,2,37,27.926078028747433,198.0,R,,,R,3rd Round
20250324,Hard,M,3,Tomas Machac,Reilly Opelka,207830,124187,21,114,24.4435318275154,183.0,R,27.57015742642026,211.0,R,3rd Round
20250324,Hard,M,3,Adam Walton,Clifton Wong,200443,109387,89,182,25.935660506502394,183.0,R,56.89253935660506,,R,3rd Round
20250324,Hard,M,3,Francisco Cerundolo,Todd Paul,202103,104652,24,13,26.611909650924023,185.0,R,39.24161533196441,180.0,L,3rd Round
20250324,Hard,M,3,Matteo Berrettini,Zizou Bergs,126610,200267,30,51,28.947296372347708,196.0,R,25.806981519507186,185.0,R,3rd Round
20250324,Hard,M,3,Arthur Fils,Frances Tiafoe,209950,126207,18,17,20.78028747433265,185.0,R,27.173169062286107,188.0,R,3rd Round
20250325,Hard,M,3,Francisco Cerundolo,Christian Ruud,202103,102104,24,6,26.614647501711158,185.0,R,52.58316221765914,188.0,R,4th Round
20250325,Hard,M,3,Matteo Berrettini,Alex De Minaur,126610,200282,30,11,28.95003422313484,196.0,R,26.099931553730322,183.0,R,4th Round
20250325,Hard,M,3,Taylor Fritz,Adam Walton,126203,200443,4,89,27.405886379192335,196.0,R,25.93839835728953,183.0,R,4th Round
20250325,Hard,M,3,Novak Djokovic,Lorenzo Musetti,104925,207518,5,16,37.842573579739906,188.0,R,23.06091718001369,185.0,R,4th Round
20250325,Hard,M,3,Sebastian Korda,Gael Monfils,200624,104792,25,46,24.720054757015742,196.0,R,38.562628336755644,193.0,R,4th Round
20250325,Hard,M,3,Grigor Dimitrov,Brandon Nakashima,105777,206909,15,32,33.8590006844627,191.0,R,23.641341546885695,188.0,R,4th Round
20250326,Hard,M,3,Arthur Fils,Alexander Zverev,209950,100644,18,2,20.78576317590691,185.0,R,27.9315537303217,198.0,R,4th Round
20250326,Hard,M,3,Grigor Dimitrov,Francisco Cerundolo,105777,202103,15,24,33.86173853524983,191.0,R,26.61738535249829,185.0,R,Quarterfinals
20250327,Hard,M,3,Taylor Fritz,Matteo Berrettini,126203,126610,4,30,27.411362080766597,196.0,R,28.955509924709105,196.0,R,Quarterfinals
20250327,Hard,M,3,Jakub Mensik,Arthur Fils,210084,209950,54,18,19.567419575633128,,U,20.788501026694046,185.0,R,Quarterfinals
20250327,Hard,M,3,Novak Djokovic,Sebastian Korda,104925,200624,5,25,37.84804928131417,188.0,R,24.725530458590008,196.0,R,Quarterfinals
20250328,Hard,M,3,Novak Djokovic,Grigor Dimitrov,104925,105777,5,15,37.8507871321013,188.0,R,33.86721423682409,191.0,R,Semifinals
20250328,Hard,M,3,Jakub Mensik,Taylor Fritz,210084,126203,54,4,19.57015742642026,,U,27.41409993155373,196.0,R,Semifinals
20250331,Clay,A,3,Roberto Carballes Baena,Taha Baadi,106148,207220,51,703,32.02190280629706,183.0,R,23.698836413415467,183.0,R,1st Round
20250331,Clay,A,3,Richard Gasquet,Botic Van De Zandschulp,104755,122298,148,88,38.784394250513344,183.0,R,29.489390828199863,191.0,R,1st Round
20250331,Hard,M,3,Jakub Mensik,Novak Djokovic,210084,104925,54,5,19.578370978781656,,U,37.8590006844627,188.0,R,The Final
20250331,Clay,A,3,Mariano Navone,Laslo Djere,208363,111513,61,78,24.087611225188226,178.0,R,29.828884325804243,188.0,R,1st Round
20250331,Clay,A,3,Jenson Brooksby,Taro Daniel,202385,106121,507,124,24.427104722792606,188.0,R,32.172484599589325,191.0,R,1st Round
20250331,Clay,A,3,Cristian Garin,Alexander Ritschard,106426,106310,133,125,28.83504449007529,185.0,R,31.019849418206707,193.0,R,1st Round
20250331,Clay,A,3,Hugo Dellien,Aleksandar Vukic,106198,126846,102,76,31.789185489390828,180.0,R,28.982888432580424,188.0,R,1st Round
20250331,Clay,A,3,Raphael Collignon,Fabio Fognini,209920,104926,92,99,23.211498973305954,191.0,R,37.85352498288843,178.0,R,1st Round
20250331,Clay,A,3,Filip Cristian Jianu,Nishesh Basavareddy,202262,210460,241,108,23.531827515400412,180.0,R,19.912388774811774,180.0,R,1st Round
20250401,Clay,A,3,O Connell C.,Dusan Lajovic,-1,105583,87,109,,,,34.75427789185489,183.0,R,1st Round
20250401,Clay,A,3,Matthew McDonald,Daniel Elahi Galan,100554,123755,100,114,66.63928815879535,,R,28.78576317590691,191.0,R,1st Round
20250401,Clay,A,3,Alex Michelsen,Learner Tien,210506,210530,34,69,20.59958932238193,193.0,R,19.329226557152634,180.0,L,1st Round
20250401,Clay,A,3,Filip Misolic,Alexander Shevchenko,209209,207686,232,105,23.64681724845996,180.0,R,24.33675564681725,185.0,R,1st Round
20250401,Clay,A,3,Marton Fucsovics,Luca Nardi,105916,208134,90,93,33.14442162902122,188.0,R,21.65366187542779,185.0,R,1st Round
20250401,Clay,A,3,Stan Wawrinka,Timofey Skatov,104527,207608,161,174,40.01095140314853,183.0,R,24.191649555099247,175.0,R,1st Round
20250401,Clay,A,3,Adam Walton,Michael Mmoh,200443,111581,85,282,25.95756331279945,183.0,R,27.222450376454482,188.0,R,1st Round
20250401,Clay,A,3,Casey Smith,James Duckworth,103469,105902,200,89,45.38809034907597,,U,33.1937029431896,183.0,R,1st Round
20250401,Clay,A,3,Roberto Bautista Agut,Bu Y.,105138,-1,52,67,36.9637234770705,183.0,R,,,,1st Round
20250401,Clay,A,3,Francisco Comesana,Martin Klizan,207681,105373,64,316,24.484599589322382,178.0,R,35.723477070499655,191.0,L,1st Round
20250401,Clay,A,3,Camilo Ugo Carabelli,Radu Albot,200116,105430,63,223,25.790554414784395,185.0,R,35.38672142368241,175.0,R,1st Round
20250401,Clay,A,3,Corentin Denolly,Brandon Holt,144656,200587,328,115,27.81930184804928,188.0,L,26.986995208761122,185.0,R,1st Round
20250401,Clay,A,3,Hugo Gaston,Juan Manuel Cerundolo,200384,207678,84,128,24.511978097193705,173.0,L,23.37577002053388,183.0,L,1st Round
20250401,Clay,A,3,Pablo Carreno Busta,Younes Lalami Laaroussi,105807,207794,110,1193,33.72210814510609,188.0,R,23.953456536618756,188.0,R,1st Round
20250401,Clay,A,3,Pierre Hugues Herbert,Federico Coria,105732,105948,169,126,34.039698836413415,188.0,R,33.06228610540725,180.0,R,1st Round
20250401,Clay,A,3,Jesper De Jong,Elliot Benchetrit,207411,200611,98,608,24.83504449007529,180.0,R,26.496919917864478,193.0,R,1st Round
20250401,Clay,A,3,Ethan Quinn,James Thompson,210319,107270,130,35,21.05407255304586,191.0,R,,,R,1st Round
20250401,Clay,A,3,Mattia Bellucci,Pavel Kotov,208233,200303,71,107,23.83299110198494,175.0,L,26.368240930869266,191.0,R,1st Round
20250401,Clay,A,3,Andrej Kovacevic,Tomas Martin Etcheverry,133441,144869,79,44,36.75838466803559,,U,25.7056810403833,196.0,R,1st Round
20250401,Clay,A,3,Kamil Majchrzak,Jaume Munar,111794,144719,122,55,29.215605749486652,180.0,R,27.906913073237508,183.0,R,1st Round
20250401,Clay,A,3,Otto Virtanen,Daniel Altmaier,202261,127157,135,83,23.7782340862423,193.0,R,26.55167693360712,188.0,R,1st Round
20250401,Clay,A,3,Damir Dzumhur,Valentin Vacherot,106000,200473,65,259,32.865160848733744,175.0,R,26.373716632443532,193.0,R,1st Round
20250401,Clay,A,3,Adrian Mannarino,Yannick Hanfmann,105173,105870,144,123,36.75564681724846,180.0,L,33.38261464750171,193.0,R,1st Round
20250402,Clay,A,3,Vit Kopriva,Borna Gojo,200240,127339,106,414,27.797399041752225,178.0,R,27.093771389459274,196.0,R,1st Round
20250402,Clay,A,3,Kei Nishikori,Mitchell Krueger,105453,106283,66,141,35.2580424366872,178.0,R,31.21971252566735,188.0,R,1st Round
20250402,Clay,A,3,Christopher Eubanks,Rinky Hijikata,111153,208014,117,82,28.908966461327857,201.0,R,24.10403832991102,178.0,R,1st Round
20250402,Clay,A,3,Francisco Comesana,Roberto Bautista Agut,207681,105138,64,52,24.487337440109513,178.0,R,36.96646132785763,183.0,R,2nd Round
20250402,Clay,A,3,Kamil Majchrzak,Jesper De Jong,111794,207411,122,98,29.218343600273784,180.0,R,24.83778234086242,180.0,R,2nd Round
20250402,Clay,A,3,Filip Misolic,Camilo Ugo Carabelli,209209,200116,232,63,23.64955509924709,180.0,R,25.793292265571527,185.0,R,2nd Round
20250402,Clay,A,3,Flavio Cobolli,Richard Gasquet,207925,104755,45,148,22.90759753593429,183.0,R,38.789869952087614,183.0,R,2nd Round
20250402,Clay,A,3,Casey Smith,Ethan Quinn,103469,210319,200,130,45.39082819986311,,U,21.05681040383299,191.0,R,2nd Round
20250402,Clay,A,3,Jenson Brooksby,Alejandro Tabilo,202385,126214,507,32,24.432580424366872,188.0,R,27.83299110198494,188.0,L,2nd Round
20250402,Clay,A,3,Luciano Darderi,Tristan Boyer,209260,207729,57,121,23.129363449691994,183.0,R,23.94798083504449,188.0,R,1st Round
20250402,Clay,A,3,Nuno Borges,Raphael Collignon,132686,209920,43,92,28.11498973305955,185.0,R,23.21697467488022,191.0,R,2nd Round
20250402,Clay,A,3,Roberto Carballes Baena,Otto Virtanen,106148,202261,51,135,32.02737850787132,183.0,R,23.78097193702943,193.0,R,2nd Round
20250402,Clay,A,3,Alexandre Muller,Hugo Dellien,124186,106198,41,102,28.164271047227928,183.0,R,31.794661190965094,180.0,R,2nd Round
